acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
11Q4F1BL,,11.4km Walking,Bezahlt,Post/Bank,22.08.2015,"VullyRun, Salavaux/Vully",7486C727DFC5AA3C5F0385E91F4FE2B2,,,Datasport,17469,A009E6753FE3C04CD3FEA935B6A95C2500B402AE672794A41AB39C11C949FAA3,Klassiert,"2:40.20,4",3074
11Q4F1BL,5,Marathon Frauen F50,Bezahlt,Online,09.07.2011,"Zermatt Marathon, Zermatt",62BCFF816C4BB5B9AD031BA3DCC29C1C,Marathon Overall Frauen,64,Datasport,13196,FA0C5ADC20F61ECABD9B029E7967B5D100539DCA1B75119F85ED9867E365AAAD,Klassiert,"5:29.57,6",228
11Q4F1BL,14,Frauen 50+,Bezahlt,Post/Bank,26.06.2011,"Aletsch-Halbmarathon, Bettmeralp",C03D40240F5F432BF90654F75026F4A4,Overall Frauen,214,Datasport,13933,B29049DA948CE8D0377B43DFEA0F79605EE28140976A08A5A129AEA184A43C0D,Klassiert,"2:50.43,4",1579
11Q4F1BL,47,Frauen 45+,Bezahlt,Online,27.06.2010,"Aletsch-Halbmarathon, Bettmeralp",2DB936F542B0B4500975D83F1BC3DE3D,Overall Frauen,210,Datasport,12933,2CE9AD8D397C6487175EB067EA2B91D869DE78BE950BA2E40498D081331B926E,Klassiert,"2:51.54,5",910
11Q4F1BL,19,Femmes W45,Bezahlt,Keine Zahlung,03.10.2009,Morat-Fribourg,1A2305F0DC9E6153C8019CAA2E47016B,Overall Femmes,132,Datasport,11109,3DF2FB993F3CBDE2D0467F7DE0C19B90C0E1525F741C3A28B64A76D9CFAECDF8,Klassiert,"1:24.26,0",2032
11Q4F1BL,16,"21,1km Frauen W45",Bezahlt,Online,19.09.2009,"Int Greifenseelauf, Uster",A7428B242C24749405E893729BDA8F21,"21,1km Damen Overall",140,Datasport,11108,A4861C2E438B2CAE406A49056B0A7857292F4341584E660389D76D4D24671853,Klassiert,"1:41.07,7",2662
11Q4F1BL,9,Frauen 45+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",E775F531DC6FE306E0108A6F2635B906,Overall Frauen,70,Datasport,11933,9D02C324F4F41F7550BCF3D6BBBC666768982343BAD8C8D28A09FD7336FD6759,Klassiert,"2:39.41,5",612
11Q4F1BL,15,Frauen W45 10km,Bezahlt,ESR,14.06.2009,Schweizer Frauenlauf Bern,003C716F08E96009805B3A4FD635B967,Overall Running 10km,102,Datasport,11105,BEAE5B6777BE276C90B796BB5218F514DE95222751CF8FBE9825C3D4163562BE,Klassiert,"45.18,0",1071
11Q4F1BL,1,10km F45 Femmes,Bezahlt,Keine Zahlung,25.04.2009,20km de Lausanne,3C5157632C894D8AD7B79AF3C39E9782,10km Overall Femmes,37,Datasport,11102,04DEFB1973144C825BFB6D4AF7E6D211B265882B7FE0145F2E46364C8EE939AE,Klassiert,"45.13,1",4918
11Q4F1BL,13,(F45) 15 km Frauen 45-49 Jahre,Bezahlt,ESR,21.03.2009,Kerzerslauf,5EBA9237A48F1DB52E105C7FCA98A618,Overall 15 km,1283,Datasport,11101,97FBEE7799CDE0E729FCD4ABF7286EA20135E67037235D2892FDCB84F9A309F2,Klassiert,"1:09.00,0",3220
11Q4F1BL,14,Semi Dames III,Bezahlt,,26.10.2008,Lausanne Marathon,267F21104F6BF7BF7C0989CAABE6B382,Semi Marathon Dames,67,Datasport,10110,7A70C17025ABA3B42C919F6A68163B5D0B3F76168372BC3ED7D1331F028C7CDF,Klassiert,"1:40.20,9",2372
11Q4F1BL,33,Femmes W45,Bezahlt,,04.10.2008,Morat-Fribourg,B611C78E81E037A75A330761EEF7A4BB,Overall Femmes,176,Datasport,10109,8E7E0AA0626114EDD6B0D6BF8A111C4D4511298A3D56967F918CE6D818E7A40A,Klassiert,"1:25.10,6",2019
11Q4F1BL,7,Femmes W45 10km,Bezahlt,,20.09.2008,A travers Carouge - Run to Run,57AC7549CA911D2FD6337A3743367D90,Overall 10km Femmes,62,Datasport,10534,61718D4E1DAE07945F25CC4B18A12C40A2DD3895FBD8A3D073792697D773EA9D,Klassiert,"45.49,0",1398
11Q4F1BL,16,Frauen 45+,Bezahlt,,29.06.2008,"Aletsch-Halbmarathon, Bettmeralp",0E63B1D0A9A009587668198CD01D20E6,Overall Frauen,119,Datasport,10933,51BBBE66431E17514C20ADE3D5989D0D51C168A7AB7525C85356709ADB395750,Klassiert,"2:43.51,2",836
11Q4F1BL,3,10km F45 Femmes,Bezahlt,,26.04.2008,20km de Lausanne,C1414AF80231AF9DEA2868937EF9B964,Overall Femmes 10km,23,Datasport,10102,12B28E7CFBCE5049F37FB66B28AE99C0E00F4C62DB9B44A53DAAF5D41B1F9758,Klassiert,"44.37,4",5202
11Q4F1BL,10,Mezza-Maratona Donne Seniori 2,Bezahlt,,11.11.2007,"Maratona Ticino, Tenero",771DE950E03C84B0213830F9D5E1DB03,Mezza-Maratona Donne,38,Datasport,9164,C2BE1B22BAFE8CB638B89F3996B2B48B26A7B142932F37E66D9826332F3663C6,Klassiert,"1:36.53,4",2544
11Q4F1BL,21,Femmes W45,Bezahlt,,06.10.2007,Morat-Fribourg,C5C67CB0C84D1DEE674BB305B8B1DBD1,Overall Femmes,140,Datasport,9109,7922EB6ADD9096C6EDED759A5A8A5ADE1D990BA5A869028AABB2D5273EAB93ED,Klassiert,"1:23.56,6",1041
11Q4F1BL,32,Frauen 45,Bezahlt,,08.09.2007,"Jungfrau-Marathon, Interlaken",051148E6D39CC4747F5CC9600AAC7441,Frauen,233,Datasport,9106,58AD95348EBDA523BD6A3D62D9E6292B7EE0713CF1D5513F27B2BC9EBFE7600B,Klassiert,"5:01.43,2",2666
11Q4F1BL,10,femmes II,Bezahlt,,21.07.2007,"Tour des alpages, Anzère",5D213DE50F70A0C30A4A38E9F330475F,,,Datasport,9330,241ECF1F5C7E23814F9896DF7BB157798093857229A72DD80108C8087BD34296,Klassiert,"1:37.55,9",285
11Q4F1BL,11,Frauen 45+,Bezahlt,,24.06.2007,"Aletsch-Halbmarathon, Bettmeralp",832099E0EBD105B2E3231EA60A2A69D7,Overall Frauen,45,Datasport,9933,08BD42936DD1EB3E3CA8BE4F9626338BD46C3D954E595EEB97DB26E59845380B,Klassiert,"2:30.56,8",812
11Q4F1BL,7,Frauen W45 10km,Bezahlt,,10.06.2007,"Schweizer Frauenlauf, Bern",E84AECD4979B31EF39FFB733C17A81C0,Overall Running 10km,48,Datasport,9105,2465661AC63F7246C3F8856194EBA2B17423DA2B56E1F89116703489997557A8,Klassiert,"43.16,5",1126
11Q4F1BL,7,Marathon Femmes 3,Bezahlt,,06.05.2007,Genève Marathon,068AB1AD39147CC3FEAB94FDA6167173,Overall Marathon Femmes,11,Datasport,9934,F029C76F0D1CF29DCB870F7FB51549C3A75A10DC39DBE635E2E7A3429FFF3051,Klassiert,"3:27.13,6",70
11Q4F1BL,4,10km F45 Femmes,Bezahlt,,28.04.2007,20km de Lausanne,1F78C3D2EC72FE07C61247C1A65A1EA8,Overall Femmes 10km,21,Datasport,9102,E69EE804DBEC6A084CC56D2EE63D0D3021B853A656D7F49A5A95189588073252,Klassiert,"43.49,0",5015
11Q4F1BL,11,(F45) 15 km Frauen 45-49 Jahre,Bezahlt,,17.03.2007,Kerzerslauf,55FDD9F549141746823D987844C16FF3,Overall 15 km,1286,Datasport,9101,8238D290EDD75F313CB7091BF89A9AC7C7DA47970278CE6F8CD360E52743DA8A,Klassiert,"1:08.27,4",5176
11Q4F1BL,95,ESCALADELITE FEMMES,Bezahlt,,02.12.2006,"Course de l'Escalade, Genève",84449544BD66BCA50A7E162B5ABBD22D,,,Datasport,8112,EFC97F4FF9ECA10DFEA193C238968F396B3C0E1FC7CB92FF075E2380DBB3B178,Klassiert,"20.58,6",4456
11Q4F1BL,23,Femmes F40,Bezahlt,,18.11.2006,"Corrida Bulloise, Bulle",6B8AF209D88AFC3D5CAE19AF37E732E1,,,Datasport,8962,E2F751047F381D7297CCF5CD64ED67FCDD884D777412FC1AAE53BCE9FDEACBB7,Klassiert,"27.26,3",332
11Q4F1BL,31,Femmes W45,Bezahlt,,30.09.2006,Morat-Fribourg,555374400CA2F581778D35AB67B408CE,Overall Femmes,203,Datasport,8109,8DEFC096C80D00335BF06D8138289C1814079617F7983E5079259F3E5A5C724D,Klassiert,"1:26.40,5",2042
11Q4F1BL,5,Frauen F40,Bezahlt,,03.09.2006,Basel City Marathon,91A7A62438268D024EA5EAA1AB623213,Overall Marathon Women,15,Datasport,8939,3F612AF72A2DE488F4348B6E9556A5CF6D6EBB7FF9FF39B0CA3AC691F19C282C,Klassiert,"3:40.26,2",137
11Q4F1BL,14,Frauen 45+,Bezahlt,,25.06.2006,"Aletsch-Halbmarathon, Bettmeralp",D92C6E5892AA926240E6780DA2F02B67,Overall Frauen,77,Datasport,8933,377631D4468BAFEA0C8373427A6A21298041B5CEEFB1831F537E58AF43C0958C,Klassiert,"2:34.20,2",459
11Q4F1BL,15,Frauen W45 10km,Bezahlt,,11.06.2006,"Schweizer Frauenlauf, Bern",44DB860E1EE8BD9130F2878992CEDCC6,Overall Running 10km,110,Datasport,8105,45A40BC3478DBB85BAFF20E25A9FDAA5457DB106AAF5C496BC3D9D2047E12E05,Klassiert,"45.18,5",1018
11Q4F1BL,8,20km F45 Femmes,Bezahlt,,22.04.2006,20km de Lausanne,324F58B414181188D7342038AA4C84B7,Overall Femmes 20km,51,Datasport,8102,0BEAE108B0AE8435AA67080AD5CC8B4EF9CF9BA4909B4FD06B03DED105C94C2C,Klassiert,"1:38.54,6",191
11Q4F1BL,26,(F45) 15 km Frauen 45-49 Jahre,Bezahlt,,18.03.2006,Kerzerslauf,609CE3F2FF461C92F22F0DF9B80D5683,Overall 15 km,1555,Datasport,8101,E4170CA72D91C1F351E0D9178C1D764B6F82BECBD5E64EF9EDB96E12808BBD64,Klassiert,"1:12.01,5",4197
11Q4F1BL,115,ESCALADELITE FEMMES,Bezahlt,,03.12.2005,"Course de l'Escalade, Genève",BA29D3EB77F65E353855F85197BFDC5D,,,Datasport,7112,75EF1E48E87DDFCA61BFBB55B1D90DA84E5688E295A74CD7447D93E9B3742F6F,Klassiert,"21.33,1",3658
11Q4F1BL,42,Femmes W40,Bezahlt,,02.10.2005,Morat-Fribourg,C463A0E0813F17A1804D9552B8ED1A02,Overall Femmes,204,Datasport,7109,95D9413B724893AAA61A091E07DA4DBBC43AA67E4789974B1ADC2DB215A3BE23,Klassiert,"1:26.00,0",1580
11Q4F1BL,89,Frauen 40,Bezahlt,,10.09.2005,"Jungfrau-Marathon, Interlaken",924AF44568B9F7B340C1809581A39F67,Frauen,333,Datasport,7106,535F288228D006726BCD614481EEF7C5D144E3676399A2849B5A088DC422ECB8,Klassiert,"5:29.36,8",3300
11Q4F1BL,20,Frauen W40 10km,Bezahlt,,12.06.2005,"Schweizer Frauenlauf, Bern",28980F01E38C9390D414F9720AB57BF9,Overall 10km,116,Datasport,7105,D7C79E0435D784EB977F71B323A36024C294D5B827CEC6BC5F565834C4CC791E,Klassiert,"44.19,5",132
11Q4F1BL,20,20 km femmes II,Bezahlt,,23.04.2005,20km de Lausanne,2BF1474BBDD5762A544E8E695EAE9B7C,Overall Femmes 20 km,39,Datasport,7102,6D8AF83512F457D5428B091A734DA84FD1A722ABD4A0DB60090968B81495F771,Klassiert,"1:33.55,1",208
11Q4F1BL,24,(F40) 15 km Frauen 40-44 Jahre,Bezahlt,,19.03.2005,Kerzerslauf,9EEF7DB50BEEBF3A317166AFF86347B6,Overall 15 km,1281,Datasport,7101,A01997747817C63D42519C4618380D4B97A5801CF258EA51EDC61D9C4C9F1BBC,Klassiert,"1:11.43,2",6191
11Q4F1BL,33,FEMMES III,Bezahlt,,04.12.2004,"Course de l'Escalade, Genève",9CDE93BC52A929618AF134D553BE4D69,,,Datasport,6112,347F5C9865D59D0CE3F8A23D908E5588EEE4F0C7C60D55267084A8EA1E6F7B96,Klassiert,"21.14,0",3349
11Q4F1BL,16,Halb Frauen (F 40),Bezahlt,,09.10.2004,"Hallwilerseelauf, Beinwil a.See",871D27B3806CF168E960E37A064FCFB8,Overall Halbmarathon Frauen,82,Datasport,6154,2BB49A338964DDBFC1D80CB8642B7565F03FE3FBE2BBC417C63C453B31E89263,Klassiert,"1:40.35,4",5074
11Q4F1BL,10,Femmes 40,Vorgemeldet,,25.09.2004,"Championnat Suisse des 10km route, Saxon",4BE291A3E32351050FCD403BD7182C22,Overall Femmes,55,Datasport,6936,3530E60A6D377C6F5A21155D1AFA894528EE5A4901E164B82C85FBE3BD2D2D26,Klassiert,"45.13,8",407
11Q4F1BL,466,Tourist,Bezahlt,,08.08.2004,"Sierre-Zinal, Sierre",37DD8120D2E2DFC478BD7442E5C90C1D,,,Datasport,6138,873CE638766C6C6DC99280C350F9942D1FDB1627ED0CA9E0452C0DF3F4AA2280,Klassiert,"4:44.58,1",5068
11Q4F1BL,14,Femmes I,Bezahlt,,01.08.2004,"Course pédestre Thyon-Dixence, Thyon",3385B98AE7D0E3617ADD508C768752AC,Overall Femmes,35,Datasport,6137,23F5F700FA114E40673A3307A2BB6A2696E66312EBB6AB7C21371B071489F8BD,Klassiert,"2:11.16,9",588
11Q4F1BL,22,Frauen 40+,Vorgemeldet,,27.06.2004,"Aletsch-Halbmarathon, Bettmeralp",531607A2B16BA246750972D0234DB6DB,Overall Frauen,88,Datasport,6933,E3C570964656ED05F230D0A22F00D9AEE2272B455F5D084BBFE23134A80D6359,Klassiert,"2:46.35,8",33
11Q4F1BL,45,Frauen W40,Bezahlt,,13.06.2004,"Schweizer Frauenlauf, Bern",7D0A3DC53DD5FB162D9E05CF543AACFF,Overall (5'000 m),322,Datasport,6105,237D16BE0525F254B1D746DA18DD99205C9199A8ABBD38EC09E8DB008D2F891F,Klassiert,"21.37,1",1313
11Q4F1BL,55,Frauen W40,Bezahlt,,08.05.2004,Grand Prix von Bern,A4D9429D5A3F780E478B548DEA4B36D0,Frauen Grand Prix von Bern,313,Datasport,6104,1C9521924040CE0B37D1DADCBFFF9F70CA4B0A516194BEC783CED8ABE3A79F74,Klassiert,"1:15.39,5",6570
11Q4F1BL,25,20 km femmes II,Bezahlt,,24.04.2004,20km de Lausanne,6E3C0C94BFB2952E56C55A6719306540,Femmes 20 km,70,Datasport,6102,7A6D62E8994551BE258B0174AB8897E3972FF6A8EF3620E579F4B054018FF460,Klassiert,"1:40.47,4",209
11Q4F1BL,89,ESCALADELITE FEMMES,Bezahlt,,06.12.2003,"Course de l'Escalade, Genève",8E85F64C933501E201750889958B4D19,,,Datasport,5112,BA590AFE525EC4A343190E9B317DCC33A2A2859F7E8369AFFEAAB3C96EA8DA1F,Klassiert,"20.32,2",3352
11Q4F1BL,15,Semi-Marathon Women,Bezahlt,,22.08.2003,"Défi Val-de-Travers, Couvet",0BD2BDA6AD9F9E6CB2B909CFB84FB8E2,Semi-Marathon Women,15,Datasport,5139,7C47AFAD1119AEC228C5B1A585748E457AFCB6EFB30158E26F65949137793445,Klassiert,"2:11.20,0",605
11Q4F1BL,400,Tourist,Bezahlt,,10.08.2003,"Sierre-Zinal, Sierre",0CA3743F3A2C6E987BAE657AF3CBC75C,,,Datasport,5138,FE259A96B8E2DF84285E0A35A50D602F5EB0A1BC3C06BB463D459BAAF97347EF,Klassiert,"4:41.46,9",5057
11Q4F1BL,46,Frauen W40,Bezahlt,,15.06.2003,"Schweizer Frauenlauf, Bern",2B560F2212A3EAA7AF2CAB4534A69054,Overall (5'000 m),285,Datasport,5105,B2F1E9B1F84EE5F9FF1BB6DCC54ABB6F8C7EBE1B73F09D6A2AF5005CCF651DD4,Klassiert,"21.52,8",1165
11Q4F1BL,45,Frauen W40,Bezahlt,,10.05.2003,Grand Prix von Bern,DD00C47EF6C1A59B85EBBD59261A264E,Frauen Grand Prix von Bern,278,Datasport,5104,C604347FB9C64E7A81A385E7AF78EF2D62A0AB0756247E095BF36FCBE529AD00,Klassiert,"1:15.50,0",211
11Q4F1BL,19,20 km femmes II,Bezahlt,,26.04.2003,20km de Lausanne,860DD64B4DF8FDB468615981EDD6D896,Femmes 20 km,52,Datasport,5102,3CDE2B311EA5FB91ABDC805BFCA921153D66E050009F5FF7899EEAEB500E076E,Klassiert,"1:37.30,2",128
11Q4F1BL,27,(F40) 15 km Frauen 40-44 Jahre,Bezahlt,,15.03.2003,Kerzerslauf,9996EB8CAA86A82A33D0189C9197CFC5,Overall 15 km,1614,Datasport,5101,B650B3D7300A11BFF79CAC498D20F1A4B3A81737A2C9A0226D823B146DCB786E,Klassiert,"1:11.19,3",4231
11Q4F1BL,37,COURSE DU DUC FEMMES III,Bezahlt,,07.12.2002,"Course de l'Escalade, Genève",E41023793D42E232B93270A177C36658,COURSE DU DUC FEMMES,82,Datasport,4112,C21C349DD49AC9C7EF506F0E4663CB438D8907E57C2B665ADD0C1AB2C152D176,Klassiert,"1:27.41,2",21680
11Q4F1BL,605,Tourist,Bezahlt,,11.08.2002,"Sierre-Zinal, Sierre",09865B4ACC3724EFC15E86B71E73D09C,,,Datasport,4138,5F2486FB14D90211F91AFFED75CF2B85293A35F82D1B34592103F11B494AF562,Klassiert,"2:21.20,5",5056
11Q4F1BL,8,Dames 2,Bezahlt,,30.06.2002,Montreux les Rochers de Naye,126816CAD924B959D031F0A763355556,Overall Femmes,19,Datasport,4189,68DE6A203E5533D6110B26A48974949451CA79826EFC7ED13AEF329EE18658D8,Klassiert,"2:36.56,7",714
11Q4F1BL,26,Frauen W40,Bezahlt,,09.06.2002,Schweizer Frauenlauf Bern,47650286F3EA01D1A14D83D1D274003C,Overall (5'000 m),203,Datasport,4105,293DBE546DB9AD2D642B60EF3C795E61F831EE75F4EC906E701F77E782B29C02,Klassiert,"20.58,5",1374
11Q4F1BL,27,Frauen W40,Bezahlt,,11.05.2002,Grand Prix von Bern,B34F1FA0135251D96539E879E60C9C8F,Frauen Grand Prix von Bern,192,Datasport,4104,A3DB433987ACAF1C1FE7E7F86ECE93071D86AA3CCCAB2AC7DC350107C76A2570,Klassiert,"1:13.25,9",7049
11Q4F1BL,14,20 km femmes II,Bezahlt,,27.04.2002,20km de Lausanne,86BB8FF36D2E21444494E53830B9438B,Femmes 20 km,39,Datasport,4102,3F0138613785A89374B93856FD5D07E2EF2D11395D2D29A3F116BB5E58FF216F,Klassiert,"1:35.32,5",143
11Q4F1BL,27,(F40) 15 km Frauen 40-44 Jahre,Bezahlt,,16.03.2002,Kerzerslauf,00F9D466F2AF218D61A8C2280B15CA8B,Overall 15 km,1572,Datasport,4101,1DD771EFF0CFDA437ECC425DF208DC05FFCD5E2392A58BB141707B44D5D8427D,Klassiert,"1:12.10,9",5007
11Q4F1BL,83,ESCALADELITE FEMMES,Bezahlt,,01.12.2001,"Course de l'Escalade, Genève",A3F5EE7D28C8BE35FF56EF18290146FE,,,Datasport,3112,0603AB8FB036E3D8015D6C5FAF1FF59F2B4FF37E6601815C3E1B28C026735B3D,Klassiert,"20.59,6",2539
11Q4F1BL,46,Frauen W40,Bezahlt,,10.06.2001,Schweizer Frauenlauf Bern,3FCF972468C460EE107679D1E1B0FE70,Overall (5'000 m),343,Datasport,3105,B1FA3750021BDC4DEB3011BA71BA69707D5BE2FED8B4B533C273B874E6E55EC4,Klassiert,"21.50,5",1389
11Q4F1BL,9,10 km femmes II,Bezahlt,,09.06.2001,20km de Lausanne,9ED36B5E69F1B6E454481BC202F9AF60,Femmes 10 km,37,Datasport,3102,98B1C8FC10A83497BF1CF6E680BCB8BFE8E65B00389688E56A35103E1D336569,Klassiert,"49.30,7",5096
11Q4F1BL,102,Frauen W40,Bezahlt,,12.05.2001,Grand Prix von Bern,FCAB341BE2B238546CA5109FA1CB7531,Frauen Grand Prix von Bern,559,Datasport,3104,0C417CC44C2EEDF2CD3557B8C3E0589DBF7C5C22E8F3FEEC133FA2B6DCCCF524,Klassiert,"1:23.51,1",10035
11Q4F1BL,48,(F40) 15 km Frauen 40-44 Jahre,Bezahlt,,17.03.2001,Kerzerslauf,C42DB1A305A4202F13D9D6A93A6EB8B9,Overall 15 km,1961,Datasport,3101,982A9AAF1B4A45922FE76C652A061C465906318F720A600084C8ED95FE25E484,Klassiert,"1:17.04,5",5083
11Q4F1BL,23,FEMMES III,Bezahlt,,02.12.2000,"Course de l'Escalade, Genève",6B8E122424255FF1EF7F0DACFF6A8149,,,Datasport,2112,847F21EA09BF22181BFFA6196607F88E9F1CC0B51C44D83D31FF2A88BF140119,Klassiert,"21.05,6",814
11Q4F1BL,14,Quart Dames II,Bezahlt,,22.10.2000,Lausanne Marathon,0A8DB70E3941E5FEB3870674D6E7DE71,Quart Femmes,58,Datasport,2110,25359DFA471C72F8779B10806F99E9C9363E53BF9290261D3C1655D5A79A27FF,Klassiert,"47.47,6",6050
11Q4F1BL,65,Femmes W40,Bezahlt,,01.10.2000,Morat-Fribourg,8FBB1DC9CAAE4315B283337ACCCE8E16,Overall Femmes,274,Datasport,2109,D05098458A8FBD34D67286F92994B04AF926747B91D01A33C307932CA7BD93D1,Klassiert,"1:30.39,3",7645
11Q4F1BL,88,"21,1km Frauen W35",Bezahlt,,16.09.2000,"Int. Greifenseelauf, Uster",9E608ED745E803B3EFD26216D06EF2C4,"21,1km Damen Overall",460,Datasport,2108,89D4F184E992095105303696992584249E647CF7BE1497CA7DEA52E31D57B46C,Klassiert,"1:50.29,3",4445
11Q4F1BL,972,Tourist,Bezahlt,,13.08.2000,"Sierre-Zinal, Sierre",3407C7726EAAD9BA3F414EACEDE08F5C,,,Datasport,2138,AA3ABB95FCEE1F0CCECF326842FF091ECEFC73BFCEF1FE06C4B7B697E793461F,Klassiert,"5:46.10,9",5049
11Q4F1BL,107,Frauen W35,Bezahlt,,18.06.2000,Schweizer Frauenlauf Bern,99ACFED049AB1DEE18C45B4240F32E13,Overall (5'000 m),654,Datasport,2105,2518AB8A0B3FBD53458CB3E24DB82BB498DEAB56CC06A314069F234D08031C8D,Klassiert,"22.46,1",4027
11Q4F1BL,65,10 km femmes I,Bezahlt,,29.04.2000,20km de Lausanne,1AE56A9F2DA4860BDC6CCF3FFC237C81,Femmes 10 km,103,Datasport,2102,9069CF8353499203880A96887EFE312736C24CF915322361863FE6C2603A7648,Klassiert,"50.11,0",4094
11Q4F1BL,161,Femmes W35,Bezahlt,,03.10.1999,Morat-Fribourg,DB7BCB8EF5317ACC35207AFCF8414E64,Overall Femmes,854,Datasport,1109,6640EBF090449C69B4A7FDDA708C8DA341663F0C3E90D973E146A008669477FF,Klassiert,"1:50.39,6",8363
11Q4F1BL,389,Frauen W35,Bezahlt,,13.06.1999,Schweizer Frauenlauf Bern,0B552143986858FB3B529429430ED451,Overall (5'000 m),2126,Datasport,1105,ED0B4021044768A2330F2ED1C9C419C982A5438EA7898F84582BA96D6A3D67D9,Klassiert,"24.52,9",5361
11QEA1BY,,Männer 55+,Bezahlt,Online,27.06.2010,"Aletsch-Halbmarathon, Bettmeralp",FEF58EBA4BA92697BF3EBB35BEA114E1,Overall Männer,,Datasport,12933,75206BA449FDF9C8ECAE35A69A85F347A497C42AB9A80A2A12D3218508E32EA9,Nicht Klassiert,,138
11QEA1BY,,Männer 55,Bezahlt,Post/Bank,05.09.2009,"Jungfrau-Marathon, Interlaken",74FD1D7A5D792298168BCACB053E3B16,Overall Männer,,Datasport,11106,1937EF56BC719495082122FAC5C80DF783DCA1A217834BE27F8053FAF08C9ECF,Nicht Klassiert,,667
11QEA1BY,41,Inferno-HM Senioren 2,Bezahlt,Post/Bank,21.08.2009,"Inferno Triathlon, Mürren",2CE0FA67197F287B5F1E7716E9739A73,Overall Halbmarathon Männer,240,Datasport,11532,83AC5E8262CF39150C6147E7DE0AA84E1D9CF9D0EFA453EDC86924FAE608F428,Klassiert,"3:26.24,3",1362
11QEA1BY,45,Männer 55+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",12D25BC482C180F846DADB651B71AC8F,Overall Männer,671,Datasport,11933,DBC086CB80F778BBD7FB491872B147C036EE707F6FCBB340FACB607D5342158F,Klassiert,"2:48.32,9",966
11QEA1BY,46,Männer 55,Bezahlt,,06.09.2008,"Jungfrau-Marathon, Interlaken",6C04B66F444E6178244C3B54AF062340,Overall Männer,1041,Datasport,10106,75AD6F78430D3DD8450DD41D25F3D71D327B44974C7DF99145C3B33D671CB591,Klassiert,"4:54.19,4",649
11QEA1BY,23,Inferno-HM Senioren 2,Bezahlt,,22.08.2008,"Inferno Triathlon, Mürren",460350ED69A7D687F70AEEF768FDD236,Overall Halbmarathon Männer,134,Datasport,10532,12E3DAA9AEA5D8408A6F90A43BC22BB06647DBFD103A76049F52CC71F5903125,Klassiert,"3:08.25,9",1076
11QEA1BY,13,Männer 55+,Bezahlt,,29.06.2008,"Aletsch-Halbmarathon, Bettmeralp",35586223B52BFA6CD88B4B7B15E8B0B9,Overall Männer,318,Datasport,10933,055FBCD299844624E3EB606CEE40FCBC82C7F2AC2CBCD7A0C89FCA87172973CC,Klassiert,"2:27.50,3",521
11QEA1BY,25,Marathon Hommes IV,Bezahlt,,21.10.2007,Lausanne Marathon,14271C9B5B0967101451A4E2296ABE67,Marathon Hommes,280,Datasport,9110,2E0F87A87B3EA8BE58279CDBED88CA040613F6ADF9075838CA56F93A0D43C45D,Klassiert,"3:24.02,7",792
11QEA1BY,21,Männer 55,Bezahlt,,08.09.2007,"Jungfrau-Marathon, Interlaken",65B114F81D9722B26A8EB341AF3C71D3,Männer,718,Datasport,9106,155261ADB3744298733E2BFEAE52B883A9444981E3D0E28F84866122D13700E4,Klassiert,"4:34.26,6",687
11QEA1BY,20,Inferno-HM Senioren 2,Bezahlt,,17.08.2007,"Inferno Triathlon, Mürren",7EFA4306801FE46BAADF406DA909F0A4,Overall Halbmarathon Männer,166,Datasport,9532,EDE027835BAD2173DD1A712973FCD75EB8FC2E089F28F8326F4959DD03020730,Klassiert,"3:04.49,9",1092
11QEA1BY,16,Männer 55+,Bezahlt,,24.06.2007,"Aletsch-Halbmarathon, Bettmeralp",13A8AE74465CA09514B1C0B96CEE7C7B,Overall Männer,421,Datasport,9933,75D8A0E5CA7C4BA108D0CE4130B0D2C8BF1AACD28188FC5E774AF8D00BC62389,Klassiert,"2:34.14,0",453
11QEA1BY,36,Marathon Hommes IV,Bezahlt,,22.10.2006,Lausanne Marathon,6114DA135242C3CB6C54DCC621E52B29,Marathon Hommes,366,Datasport,8110,34790B1C59ED8BBA2F5B52A7183228E1435BFA13695D4649F2BC1C4AD23F8376,Klassiert,"3:31.20,7",719
11QEA1BY,10,Inferno-HM Senioren 2,Bezahlt,,18.08.2006,"Inferno Triathlon, Mürren",8464B19776DC816EE1445F93F959A121,Overall Halbmarathon Männer,99,Datasport,8532,F9E4FEBBCF3773154A62E8453DD13CC1BDB795A42AED769918B9C9B5B1A921FF,Klassiert,"2:53.30,2",1087
11QEA1BY,30,Männer 50+,Bezahlt,,25.06.2006,"Aletsch-Halbmarathon, Bettmeralp",FE46721F60BEEF607D542445F85F633F,Overall Männer,300,Datasport,8933,6F6BB9EF63742F7547CF410C8F6C2AC85CF9CB330775E766C4F08809174755C8,Klassiert,"2:24.28,1",301
11QEA1BY,45,Männer 50,Bezahlt,,10.09.2005,"Jungfrau-Marathon, Interlaken",5BD063245D30CE27392EAB0119CFE33C,Männer,594,Datasport,7106,627BFE8A37B02FEBCAFE1E22D7777B086FD893517969C09216C964E6F8D51769,Klassiert,"4:30.57,6",704
